caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
2012-024,2012-024-01,2012-024-01-01,2012-024-01-01-01-08,3/4/13,1,,133 S. Ct. 1224,185 L. Ed. 2d 343,2013 U.S. LEXIS 1864,2012,1704,Roberts,11-1351,"STEVEN ALAN LEVIN, PETITIONER v. UNITED STATES et al.",1/15/13,,204,,27,,1,,,0,62,,29,,0,2,2,1,1,4,0,1,0,0,80060,8,2,0,4,,3,374,NA,109,111,1,9,0,113,SSotomayor,1,1,2,2,,
2012-024,2012-024-01,2012-024-01-01,2012-024-01-01-01-09,3/4/13,1,,133 S. Ct. 1224,185 L. Ed. 2d 343,2013 U.S. LEXIS 1864,2012,1704,Roberts,11-1351,"STEVEN ALAN LEVIN, PETITIONER v. UNITED STATES et al.",1/15/13,,204,,27,,1,,,0,62,,29,,0,2,2,1,1,4,0,1,0,0,80060,8,2,0,4,,3,374,NA,109,111,1,9,0,114,EKagan,1,1,2,2,,
2012-025,2012-025-01,2012-025-01-01,2012-025-01-01-01-01,3/19/13,1,,133 S. Ct. 1351,185 L. Ed. 2d 392,2013 U.S. LEXIS 2371,2012,1704,Roberts,11-697,"SUPAP KIRTSAENG, DBA BLUECHRISTINE99, PETITIONER v. JOHN WILEY & SONS, INC.",10/29/12,,117,,220,,1,,,0,96,,22,,1,2,2,1,1,4,0,1,1,0,80190,8,2,0,4,,6,600,17-106,110,111,1,6,3,111,JGRoberts,1,1,2,2,,
2012-025,2012-025-01,2012-025-01-01,2012-025-01-01-01-02,3/19/13,1,,133 S. Ct. 1351,185 L. Ed. 2d 392,2013 U.S. LEXIS 2371,2012,1704,Roberts,11-697,"SUPAP KIRTSAENG, DBA BLUECHRISTINE99, PETITIONER v. JOHN WILEY & SONS, INC.",10/29/12,,117,,220,,1,,,0,96,,22,,1,2,2,1,1,4,0,1,1,0,80190,8,2,0,4,,6,600,17-106,110,111,1,6,3,105,AScalia,2,1,1,1,109,
2012-025,2012-025-01,2012-025-01-01,2012-025-01-01-01-03,3/19/13,1,,133 S. Ct. 1351,185 L. Ed. 2d 392,2013 U.S. LEXIS 2371,2012,1704,Roberts,11-697,"SUPAP KIRTSAENG, DBA BLUECHRISTINE99, PETITIONER v. JOHN WILEY & SONS, INC.",10/29/12,,117,,220,,1,,,0,96,,22,,1,2,2,1,1,4,0,1,1,0,80190,8,2,0,4,,6,600,17-106,110,111,1,6,3,106,AMKennedy,2,1,1,1,109,
2012-025,2012-025-01,2012-025-01-01,2012-025-01-01-01-04,3/19/13,1,,133 S. Ct. 1351,185 L. Ed. 2d 392,2013 U.S. LEXIS 2371,2012,1704,Roberts,11-697,"SUPAP KIRTSAENG, DBA BLUECHRISTINE99, PETITIONER v. JOHN WILEY & SONS, INC.",10/29/12,,117,,220,,1,,,0,96,,22,,1,2,2,1,1,4,0,1,1,0,80190,8,2,0,4,,6,600,17-106,110,111,1,6,3,108,CThomas,1,1,2,2,,
2012-025,2012-025-01,2012-025-01-01,2012-025-01-01-01-05,3/19/13,1,,133 S. Ct. 1351,185 L. Ed. 2d 392,2013 U.S. LEXIS 2371,2012,1704,Roberts,11-697,"SUPAP KIRTSAENG, DBA BLUECHRISTINE99, PETITIONER v. JOHN WILEY & SONS, INC.",10/29/12,,117,,220,,1,,,0,96,,22,,1,2,2,1,1,4,0,1,1,0,80190,8,2,0,4,,6,600,17-106,110,111,1,6,3,109,RBGinsburg,2,2,1,1,,
2012-025,2012-025-01,2012-025-01-01,2012-025-01-01-01-06,3/19/13,1,,133 S. Ct. 1351,185 L. Ed. 2d 392,2013 U.S. LEXIS 2371,2012,1704,Roberts,11-697,"SUPAP KIRTSAENG, DBA BLUECHRISTINE99, PETITIONER v. JOHN WILEY & SONS, INC.",10/29/12,,117,,220,,1,,,0,96,,22,,1,2,2,1,1,4,0,1,1,0,80190,8,2,0,4,,6,600,17-106,110,111,1,6,3,110,SGBreyer,1,2,2,2,,
2012-025,2012-025-01,2012-025-01-01,2012-025-01-01-01-07,3/19/13,1,,133 S. Ct. 1351,185 L. Ed. 2d 392,2013 U.S. LEXIS 2371,2012,1704,Roberts,11-697,"SUPAP KIRTSAENG, DBA BLUECHRISTINE99, PETITIONER v. JOHN WILEY & SONS, INC.",10/29/12,,117,,220,,1,,,0,96,,22,,1,2,2,1,1,4,0,1,1,0,80190,8,2,0,4,,6,600,17-106,110,111,1,6,3,112,SAAlito,3,1,2,2,114,
2012-025,2012-025-01,2012-025-01-01,2012-025-01-01-01-08,3/19/13,1,,133 S. Ct. 1351,185 L. Ed. 2d 392,2013 U.S. LEXIS 2371,2012,1704,Roberts,11-697,"SUPAP KIRTSAENG, DBA BLUECHRISTINE99, PETITIONER v. JOHN WILEY & SONS, INC.",10/29/12,,117,,220,,1,,,0,96,,22,,1,2,2,1,1,4,0,1,1,0,80190,8,2,0,4,,6,600,17-106,110,111,1,6,3,113,SSotomayor,1,1,2,2,,
2012-025,2012-025-01,2012-025-01-01,2012-025-01-01-01-09,3/19/13,1,,133 S. Ct. 1351,185 L. Ed. 2d 392,2013 U.S. LEXIS 2371,2012,1704,Roberts,11-697,"SUPAP KIRTSAENG, DBA BLUECHRISTINE99, PETITIONER v. JOHN WILEY & SONS, INC.",10/29/12,,117,,220,,1,,,0,96,,22,,1,2,2,1,1,4,0,1,1,0,80190,8,2,0,4,,6,600,17-106,110,111,1,6,3,114,EKagan,3,2,2,2,,
2012-026,2012-026-01,2012-026-01-01,2012-026-01-01-01-01,3/19/13,1,,133 S. Ct. 1345,185 L. Ed. 2d 439,2013 U.S. LEXIS 2370,2012,1704,Roberts,11-1450,"THE STANDARD FIRE INSURANCE COMPANY, PETITIONER v. GREG KNOWLES",1/7/13,,171,,173,,1,,,0,47,,28,,0,3,9,1,1,5,0,1,0,0,90320,9,2,0,4,,6,600,28-1332,110,111,1,9,0,111,JGRoberts,1,1,2,2,,
2012-026,2012-026-01,2012-026-01-01,2012-026-01-01-01-02,3/19/13,1,,133 S. Ct. 1345,185 L. Ed. 2d 439,2013 U.S. LEXIS 2370,2012,1704,Roberts,11-1450,"THE STANDARD FIRE INSURANCE COMPANY, PETITIONER v. GREG KNOWLES",1/7/13,,171,,173,,1,,,0,47,,28,,0,3,9,1,1,5,0,1,0,0,90320,9,2,0,4,,6,600,28-1332,110,111,1,9,0,105,AScalia,1,1,2,2,,
2012-026,2012-026-01,2012-026-01-01,2012-026-01-01-01-03,3/19/13,1,,133 S. Ct. 1345,185 L. Ed. 2d 439,2013 U.S. LEXIS 2370,2012,1704,Roberts,11-1450,"THE STANDARD FIRE INSURANCE COMPANY, PETITIONER v. GREG KNOWLES",1/7/13,,171,,173,,1,,,0,47,,28,,0,3,9,1,1,5,0,1,0,0,90320,9,2,0,4,,6,600,28-1332,110,111,1,9,0,106,AMKennedy,1,1,2,2,,
2012-026,2012-026-01,2012-026-01-01,2012-026-01-01-01-04,3/19/13,1,,133 S. Ct. 1345,185 L. Ed. 2d 439,2013 U.S. LEXIS 2370,2012,1704,Roberts,11-1450,"THE STANDARD FIRE INSURANCE COMPANY, PETITIONER v. GREG KNOWLES",1/7/13,,171,,173,,1,,,0,47,,28,,0,3,9,1,1,5,0,1,0,0,90320,9,2,0,4,,6,600,28-1332,110,111,1,9,0,108,CThomas,1,1,2,2,,
2012-026,2012-026-01,2012-026-01-01,2012-026-01-01-01-05,3/19/13,1,,133 S. Ct. 1345,185 L. Ed. 2d 439,2013 U.S. LEXIS 2370,2012,1704,Roberts,11-1450,"THE STANDARD FIRE INSURANCE COMPANY, PETITIONER v. GREG KNOWLES",1/7/13,,171,,173,,1,,,0,47,,28,,0,3,9,1,1,5,0,1,0,0,90320,9,2,0,4,,6,600,28-1332,110,111,1,9,0,109,RBGinsburg,1,1,2,2,,
2012-026,2012-026-01,2012-026-01-01,2012-026-01-01-01-06,3/19/13,1,,133 S. Ct. 1345,185 L. Ed. 2d 439,2013 U.S. LEXIS 2370,2012,1704,Roberts,11-1450,"THE STANDARD FIRE INSURANCE COMPANY, PETITIONER v. GREG KNOWLES",1/7/13,,171,,173,,1,,,0,47,,28,,0,3,9,1,1,5,0,1,0,0,90320,9,2,0,4,,6,600,28-1332,110,111,1,9,0,110,SGBreyer,1,2,2,2,,
2012-026,2012-026-01,2012-026-01-01,2012-026-01-01-01-07,3/19/13,1,,133 S. Ct. 1345,185 L. Ed. 2d 439,2013 U.S. LEXIS 2370,2012,1704,Roberts,11-1450,"THE STANDARD FIRE INSURANCE COMPANY, PETITIONER v. GREG KNOWLES",1/7/13,,171,,173,,1,,,0,47,,28,,0,3,9,1,1,5,0,1,0,0,90320,9,2,0,4,,6,600,28-1332,110,111,1,9,0,112,SAAlito,1,1,2,2,,
2012-026,2012-026-01,2012-026-01-01,2012-026-01-01-01-08,3/19/13,1,,133 S. Ct. 1345,185 L. Ed. 2d 439,2013 U.S. LEXIS 2370,2012,1704,Roberts,11-1450,"THE STANDARD FIRE INSURANCE COMPANY, PETITIONER v. GREG KNOWLES",1/7/13,,171,,173,,1,,,0,47,,28,,0,3,9,1,1,5,0,1,0,0,90320,9,2,0,4,,6,600,28-1332,110,111,1,9,0,113,SSotomayor,1,1,2,2,,
2012-026,2012-026-01,2012-026-01-01,2012-026-01-01-01-09,3/19/13,1,,133 S. Ct. 1345,185 L. Ed. 2d 439,2013 U.S. LEXIS 2370,2012,1704,Roberts,11-1450,"THE STANDARD FIRE INSURANCE COMPANY, PETITIONER v. GREG KNOWLES",1/7/13,,171,,173,,1,,,0,47,,28,,0,3,9,1,1,5,0,1,0,0,90320,9,2,0,4,,6,600,28-1332,110,111,1,9,0,114,EKagan,1,1,2,2,,
2012-027,2012-027-01,2012-027-01-01,2012-027-01-01-01-01,3/20/13,1,,133 S. Ct. 1326,185 L. Ed. 2d 447,2013 U.S. LEXIS 2373,2012,1704,Roberts,11-338,"DOUG DECKER, IN HIS OFFICIAL CAPACITY AS OREGON STATE FORESTER, et al., PETITIONERS v. NORTHWEST ENVIRONMENTAL DEFENSE CENTER;",12/3/12,,8,43,150,,1,33,,0,108,,29,,0,12,3,1,1,4,0,1,0,0,80130,8,2,0,4,5,3,338,NA,106,111,1,7,1,111,JGRoberts,3,2,2,2,,
2012-027,2012-027-01,2012-027-01-01,2012-027-01-01-01-02,3/20/13,1,,133 S. Ct. 1326,185 L. Ed. 2d 447,2013 U.S. LEXIS 2373,2012,1704,Roberts,11-338,"DOUG DECKER, IN HIS OFFICIAL CAPACITY AS OREGON STATE FORESTER, et al., PETITIONERS v. NORTHWEST ENVIRONMENTAL DEFENSE CENTER;",12/3/12,,8,43,150,,1,33,,0,108,,29,,0,12,3,1,1,4,0,1,0,0,80130,8,2,0,4,5,3,338,NA,106,111,1,7,1,105,AScalia,2,2,1,1,,
2012-027,2012-027-01,2012-027-01-01,2012-027-01-01-01-03,3/20/13,1,,133 S. Ct. 1326,185 L. Ed. 2d 447,2013 U.S. LEXIS 2373,2012,1704,Roberts,11-338,"DOUG DECKER, IN HIS OFFICIAL CAPACITY AS OREGON STATE FORESTER, et al., PETITIONERS v. NORTHWEST ENVIRONMENTAL DEFENSE CENTER;",12/3/12,,8,43,150,,1,33,,0,108,,29,,0,12,3,1,1,4,0,1,0,0,80130,8,2,0,4,5,3,338,NA,106,111,1,7,1,106,AMKennedy,1,2,2,2,,
2012-027,2012-027-01,2012-027-01-01,2012-027-01-01-01-04,3/20/13,1,,133 S. Ct. 1326,185 L. Ed. 2d 447,2013 U.S. LEXIS 2373,2012,1704,Roberts,11-338,"DOUG DECKER, IN HIS OFFICIAL CAPACITY AS OREGON STATE FORESTER, et al., PETITIONERS v. NORTHWEST ENVIRONMENTAL DEFENSE CENTER;",12/3/12,,8,43,150,,1,33,,0,108,,29,,0,12,3,1,1,4,0,1,0,0,80130,8,2,0,4,5,3,338,NA,106,111,1,7,1,108,CThomas,1,1,2,2,,
2012-027,2012-027-01,2012-027-01-01,2012-027-01-01-01-05,3/20/13,1,,133 S. Ct. 1326,185 L. Ed. 2d 447,2013 U.S. LEXIS 2373,2012,1704,Roberts,11-338,"DOUG DECKER, IN HIS OFFICIAL CAPACITY AS OREGON STATE FORESTER, et al., PETITIONERS v. NORTHWEST ENVIRONMENTAL DEFENSE CENTER;",12/3/12,,8,43,150,,1,33,,0,108,,29,,0,12,3,1,1,4,0,1,0,0,80130,8,2,0,4,5,3,338,NA,106,111,1,7,1,109,RBGinsburg,1,1,2,2,,
2012-027,2012-027-01,2012-027-01-01,2012-027-01-01-01-06,3/20/13,1,,133 S. Ct. 1326,185 L. Ed. 2d 447,2013 U.S. LEXIS 2373,2012,1704,Roberts,11-338,"DOUG DECKER, IN HIS OFFICIAL CAPACITY AS OREGON STATE FORESTER, et al., PETITIONERS v. NORTHWEST ENVIRONMENTAL DEFENSE CENTER;",12/3/12,,8,43,150,,1,33,,0,108,,29,,0,12,3,1,1,4,0,1,0,0,80130,8,2,0,4,5,3,338,NA,106,111,1,7,1,110,SGBreyer,,,,,,
2012-027,2012-027-01,2012-027-01-01,2012-027-01-01-01-07,3/20/13,1,,133 S. Ct. 1326,185 L. Ed. 2d 447,2013 U.S. LEXIS 2373,2012,1704,Roberts,11-338,"DOUG DECKER, IN HIS OFFICIAL CAPACITY AS OREGON STATE FORESTER, et al., PETITIONERS v. NORTHWEST ENVIRONMENTAL DEFENSE CENTER;",12/3/12,,8,43,150,,1,33,,0,108,,29,,0,12,3,1,1,4,0,1,0,0,80130,8,2,0,4,5,3,338,NA,106,111,1,7,1,112,SAAlito,3,1,2,2,111,
2012-027,2012-027-01,2012-027-01-01,2012-027-01-01-01-08,3/20/13,1,,133 S. Ct. 1326,185 L. Ed. 2d 447,2013 U.S. LEXIS 2373,2012,1704,Roberts,11-338,"DOUG DECKER, IN HIS OFFICIAL CAPACITY AS OREGON STATE FORESTER, et al., PETITIONERS v. NORTHWEST ENVIRONMENTAL DEFENSE CENTER;",12/3/12,,8,43,150,,1,33,,0,108,,29,,0,12,3,1,1,4,0,1,0,0,80130,8,2,0,4,5,3,338,NA,106,111,1,7,1,113,SSotomayor,1,1,2,2,,
2012-027,2012-027-01,2012-027-01-01,2012-027-01-01-01-09,3/20/13,1,,133 S. Ct. 1326,185 L. Ed. 2d 447,2013 U.S. LEXIS 2373,2012,1704,Roberts,11-338,"DOUG DECKER, IN HIS OFFICIAL CAPACITY AS OREGON STATE FORESTER, et al., PETITIONERS v. NORTHWEST ENVIRONMENTAL DEFENSE CENTER;",12/3/12,,8,43,150,,1,33,,0,108,,29,,0,12,3,1,1,4,0,1,0,0,80130,8,2,0,4,5,3,338,NA,106,111,1,7,1,114,EKagan,1,1,2,2,,
2012-028,2012-028-01,2012-028-01-01,2012-028-01-01-01-01,3/20/13,1,,133 S. Ct. 1391,185 L. Ed. 2d 471,2013 U.S. LEXIS 2372,2012,1704,Roberts,Dec-98,"ALDONA WOS, SECRETARY, NORTH CAROLINA DEPARTMENT OF HEALTH AND HUMAN SERVICES, PETITIONER v. E. M. A., A MINOR, BY AND THROUGH HER GUARDIAN AD LITEM, DANIEL H. JOHNSON, et al.",1/8/13,,19,38,229,,1,,,0,100,,24,,0,5,5,1,1,2,0,0,0,0,100030,10,2,0,4,,3,308,NA,106,106,1,6,3,111,JGRoberts,2,2,1,1,,
2012-028,2012-028-01,2012-028-01-01,2012-028-01-01-01-02,3/20/13,1,,133 S. Ct. 1391,185 L. Ed. 2d 471,2013 U.S. LEXIS 2372,2012,1704,Roberts,Dec-98,"ALDONA WOS, SECRETARY, NORTH CAROLINA DEPARTMENT OF HEALTH AND HUMAN SERVICES, PETITIONER v. E. M. A., A MINOR, BY AND THROUGH HER GUARDIAN AD LITEM, DANIEL H. JOHNSON, et al.",1/8/13,,19,38,229,,1,,,0,100,,24,,0,5,5,1,1,2,0,0,0,0,100030,10,2,0,4,,3,308,NA,106,106,1,6,3,105,AScalia,2,1,1,1,111,
2012-028,2012-028-01,2012-028-01-01,2012-028-01-01-01-03,3/20/13,1,,133 S. Ct. 1391,185 L. Ed. 2d 471,2013 U.S. LEXIS 2372,2012,1704,Roberts,Dec-98,"ALDONA WOS, SECRETARY, NORTH CAROLINA DEPARTMENT OF HEALTH AND HUMAN SERVICES, PETITIONER v. E. M. A., A MINOR, BY AND THROUGH HER GUARDIAN AD LITEM, DANIEL H. JOHNSON, et al.",1/8/13,,19,38,229,,1,,,0,100,,24,,0,5,5,1,1,2,0,0,0,0,100030,10,2,0,4,,3,308,NA,106,106,1,6,3,106,AMKennedy,1,2,2,2,,
2012-028,2012-028-01,2012-028-01-01,2012-028-01-01-01-04,3/20/13,1,,133 S. Ct. 1391,185 L. Ed. 2d 471,2013 U.S. LEXIS 2372,2012,1704,Roberts,Dec-98,"ALDONA WOS, SECRETARY, NORTH CAROLINA DEPARTMENT OF HEALTH AND HUMAN SERVICES, PETITIONER v. E. M. A., A MINOR, BY AND THROUGH HER GUARDIAN AD LITEM, DANIEL H. JOHNSON, et al.",1/8/13,,19,38,229,,1,,,0,100,,24,,0,5,5,1,1,2,0,0,0,0,100030,10,2,0,4,,3,308,NA,106,106,1,6,3,108,CThomas,2,1,1,1,111,
2012-028,2012-028-01,2012-028-01-01,2012-028-01-01-01-05,3/20/13,1,,133 S. Ct. 1391,185 L. Ed. 2d 471,2013 U.S. LEXIS 2372,2012,1704,Roberts,Dec-98,"ALDONA WOS, SECRETARY, NORTH CAROLINA DEPARTMENT OF HEALTH AND HUMAN SERVICES, PETITIONER v. E. M. A., A MINOR, BY AND THROUGH HER GUARDIAN AD LITEM, DANIEL H. JOHNSON, et al.",1/8/13,,19,38,229,,1,,,0,100,,24,,0,5,5,1,1,2,0,0,0,0,100030,10,2,0,4,,3,308,NA,106,106,1,6,3,109,RBGinsburg,1,1,2,2,,
2012-028,2012-028-01,2012-028-01-01,2012-028-01-01-01-06,3/20/13,1,,133 S. Ct. 1391,185 L. Ed. 2d 471,2013 U.S. LEXIS 2372,2012,1704,Roberts,Dec-98,"ALDONA WOS, SECRETARY, NORTH CAROLINA DEPARTMENT OF HEALTH AND HUMAN SERVICES, PETITIONER v. E. M. A., A MINOR, BY AND THROUGH HER GUARDIAN AD LITEM, DANIEL H. JOHNSON, et al.",1/8/13,,19,38,229,,1,,,0,100,,24,,0,5,5,1,1,2,0,0,0,0,100030,10,2,0,4,,3,308,NA,106,106,1,6,3,110,SGBreyer,3,2,2,2,,
2012-028,2012-028-01,2012-028-01-01,2012-028-01-01-01-07,3/20/13,1,,133 S. Ct. 1391,185 L. Ed. 2d 471,2013 U.S. LEXIS 2372,2012,1704,Roberts,Dec-98,"ALDONA WOS, SECRETARY, NORTH CAROLINA DEPARTMENT OF HEALTH AND HUMAN SERVICES, PETITIONER v. E. M. A., A MINOR, BY AND THROUGH HER GUARDIAN AD LITEM, DANIEL H. JOHNSON, et al.",1/8/13,,19,38,229,,1,,,0,100,,24,,0,5,5,1,1,2,0,0,0,0,100030,10,2,0,4,,3,308,NA,106,106,1,6,3,112,SAAlito,1,1,2,2,,
2012-028,2012-028-01,2012-028-01-01,2012-028-01-01-01-08,3/20/13,1,,133 S. Ct. 1391,185 L. Ed. 2d 471,2013 U.S. LEXIS 2372,2012,1704,Roberts,Dec-98,"ALDONA WOS, SECRETARY, NORTH CAROLINA DEPARTMENT OF HEALTH AND HUMAN SERVICES, PETITIONER v. E. M. A., A MINOR, BY AND THROUGH HER GUARDIAN AD LITEM, DANIEL H. JOHNSON, et al.",1/8/13,,19,38,229,,1,,,0,100,,24,,0,5,5,1,1,2,0,0,0,0,100030,10,2,0,4,,3,308,NA,106,106,1,6,3,113,SSotomayor,1,1,2,2,,
2012-028,2012-028-01,2012-028-01-01,2012-028-01-01-01-09,3/20/13,1,,133 S. Ct. 1391,185 L. Ed. 2d 471,2013 U.S. LEXIS 2372,2012,1704,Roberts,Dec-98,"ALDONA WOS, SECRETARY, NORTH CAROLINA DEPARTMENT OF HEALTH AND HUMAN SERVICES, PETITIONER v. E. M. A., A MINOR, BY AND THROUGH HER GUARDIAN AD LITEM, DANIEL H. JOHNSON, et al.",1/8/13,,19,38,229,,1,,,0,100,,24,,0,5,5,1,1,2,0,0,0,0,100030,10,2,0,4,,3,308,NA,106,106,1,6,3,114,EKagan,1,1,2,2,,
2012-030,2012-030-01,2012-030-01-01,2012-030-01-01-01-01,3/26/13,1,,133 S. Ct. 1409,185 L. Ed. 2d 495,2013 U.S. LEXIS 2542,2012,1704,Roberts,11-564,"FLORIDA, PETITIONER v. JOELIS JARDINES",10/31/12,,28,12,137,,1,,,0,302,12,300,12,0,11,2,2,1,2,0,0,0,0,10050,1,2,0,2,,2,205,NA,105,105,1,5,4,111,JGRoberts,2,1,1,1,112,
2012-030,2012-030-01,2012-030-01-01,2012-030-01-01-01-02,3/26/13,1,,133 S. Ct. 1409,185 L. Ed. 2d 495,2013 U.S. LEXIS 2542,2012,1704,Roberts,11-564,"FLORIDA, PETITIONER v. JOELIS JARDINES",10/31/12,,28,12,137,,1,,,0,302,12,300,12,0,11,2,2,1,2,0,0,0,0,10050,1,2,0,2,,2,205,NA,105,105,1,5,4,105,AScalia,1,2,2,2,,
2012-030,2012-030-01,2012-030-01-01,2012-030-01-01-01-03,3/26/13,1,,133 S. Ct. 1409,185 L. Ed. 2d 495,2013 U.S. LEXIS 2542,2012,1704,Roberts,11-564,"FLORIDA, PETITIONER v. JOELIS JARDINES",10/31/12,,28,12,137,,1,,,0,302,12,300,12,0,11,2,2,1,2,0,0,0,0,10050,1,2,0,2,,2,205,NA,105,105,1,5,4,106,AMKennedy,2,1,1,1,112,
2012-030,2012-030-01,2012-030-01-01,2012-030-01-01-01-04,3/26/13,1,,133 S. Ct. 1409,185 L. Ed. 2d 495,2013 U.S. LEXIS 2542,2012,1704,Roberts,11-564,"FLORIDA, PETITIONER v. JOELIS JARDINES",10/31/12,,28,12,137,,1,,,0,302,12,300,12,0,11,2,2,1,2,0,0,0,0,10050,1,2,0,2,,2,205,NA,105,105,1,5,4,108,CThomas,1,1,2,2,,
2012-030,2012-030-01,2012-030-01-01,2012-030-01-01-01-05,3/26/13,1,,133 S. Ct. 1409,185 L. Ed. 2d 495,2013 U.S. LEXIS 2542,2012,1704,Roberts,11-564,"FLORIDA, PETITIONER v. JOELIS JARDINES",10/31/12,,28,12,137,,1,,,0,302,12,300,12,0,11,2,2,1,2,0,0,0,0,10050,1,2,0,2,,2,205,NA,105,105,1,5,4,109,RBGinsburg,3,1,2,2,114,
2012-030,2012-030-01,2012-030-01-01,2012-030-01-01-01-06,3/26/13,1,,133 S. Ct. 1409,185 L. Ed. 2d 495,2013 U.S. LEXIS 2542,2012,1704,Roberts,11-564,"FLORIDA, PETITIONER v. JOELIS JARDINES",10/31/12,,28,12,137,,1,,,0,302,12,300,12,0,11,2,2,1,2,0,0,0,0,10050,1,2,0,2,,2,205,NA,105,105,1,5,4,110,SGBreyer,2,1,1,1,112,
2012-030,2012-030-01,2012-030-01-01,2012-030-01-01-01-07,3/26/13,1,,133 S. Ct. 1409,185 L. Ed. 2d 495,2013 U.S. LEXIS 2542,2012,1704,Roberts,11-564,"FLORIDA, PETITIONER v. JOELIS JARDINES",10/31/12,,28,12,137,,1,,,0,302,12,300,12,0,11,2,2,1,2,0,0,0,0,10050,1,2,0,2,,2,205,NA,105,105,1,5,4,112,SAAlito,2,2,1,1,,
2012-030,2012-030-01,2012-030-01-01,2012-030-01-01-01-08,3/26/13,1,,133 S. Ct. 1409,185 L. Ed. 2d 495,2013 U.S. LEXIS 2542,2012,1704,Roberts,11-564,"FLORIDA, PETITIONER v. JOELIS JARDINES",10/31/12,,28,12,137,,1,,,0,302,12,300,12,0,11,2,2,1,2,0,0,0,0,10050,1,2,0,2,,2,205,NA,105,105,1,5,4,113,SSotomayor,3,1,2,2,114,
2012-030,2012-030-01,2012-030-01-01,2012-030-01-01-01-09,3/26/13,1,,133 S. Ct. 1409,185 L. Ed. 2d 495,2013 U.S. LEXIS 2542,2012,1704,Roberts,11-564,"FLORIDA, PETITIONER v. JOELIS JARDINES",10/31/12,,28,12,137,,1,,,0,302,12,300,12,0,11,2,2,1,2,0,0,0,0,10050,1,2,0,2,,2,205,NA,105,105,1,5,4,114,EKagan,3,2,2,2,,
2012-031,2012-031-01,2012-031-01-01,2012-031-01-01-01-01,3/27/13,1,,133 S. Ct. 1426,185 L. Ed. 2d 515,2013 U.S. LEXIS 2544,2012,1704,Roberts,11-864,"COMCAST CORPORATION, et al., PETITIONERS v. CAROLINE BEHREND et al.",11/5/12,,124,,134,,1,,,0,109,,23,,1,11,2,2,1,3,0,1,0,0,90240,9,1,0,4,,4,400,NA,105,111,1,5,4,111,JGRoberts,1,1,1,2,,
2012-031,2012-031-01,2012-031-01-01,2012-031-01-01-01-02,3/27/13,1,,133 S. Ct. 1426,185 L. Ed. 2d 515,2013 U.S. LEXIS 2544,2012,1704,Roberts,11-864,"COMCAST CORPORATION, et al., PETITIONERS v. CAROLINE BEHREND et al.",11/5/12,,124,,134,,1,,,0,109,,23,,1,11,2,2,1,3,0,1,0,0,90240,9,1,0,4,,4,400,NA,105,111,1,5,4,105,AScalia,1,2,1,2,,
2012-031,2012-031-01,2012-031-01-01,2012-031-01-01-01-03,3/27/13,1,,133 S. Ct. 1426,185 L. Ed. 2d 515,2013 U.S. LEXIS 2544,2012,1704,Roberts,11-864,"COMCAST CORPORATION, et al., PETITIONERS v. CAROLINE BEHREND et al.",11/5/12,,124,,134,,1,,,0,109,,23,,1,11,2,2,1,3,0,1,0,0,90240,9,1,0,4,,4,400,NA,105,111,1,5,4,106,AMKennedy,1,1,1,2,,
2012-031,2012-031-01,2012-031-01-01,2012-031-01-01-01-04,3/27/13,1,,133 S. Ct. 1426,185 L. Ed. 2d 515,2013 U.S. LEXIS 2544,2012,1704,Roberts,11-864,"COMCAST CORPORATION, et al., PETITIONERS v. CAROLINE BEHREND et al.",11/5/12,,124,,134,,1,,,0,109,,23,,1,11,2,2,1,3,0,1,0,0,90240,9,1,0,4,,4,400,NA,105,111,1,5,4,108,CThomas,1,1,1,2,,
2012-031,2012-031-01,2012-031-01-01,2012-031-01-01-01-05,3/27/13,1,,133 S. Ct. 1426,185 L. Ed. 2d 515,2013 U.S. LEXIS 2544,2012,1704,Roberts,11-864,"COMCAST CORPORATION, et al., PETITIONERS v. CAROLINE BEHREND et al.",11/5/12,,124,,134,,1,,,0,109,,23,,1,11,2,2,1,3,0,1,0,0,90240,9,1,0,4,,4,400,NA,105,111,1,5,4,109,RBGinsburg,2,3,2,1,,
2012-031,2012-031-01,2012-031-01-01,2012-031-01-01-01-06,3/27/13,1,,133 S. Ct. 1426,185 L. Ed. 2d 515,2013 U.S. LEXIS 2544,2012,1704,Roberts,11-864,"COMCAST CORPORATION, et al., PETITIONERS v. CAROLINE BEHREND et al.",11/5/12,,124,,134,,1,,,0,109,,23,,1,11,2,2,1,3,0,1,0,0,90240,9,1,0,4,,4,400,NA,105,111,1,5,4,110,SGBreyer,2,3,2,1,,
